date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,variancePoints,deviationPoints,mean10Day,mean5Day,meanHomeAway,meanRightLeft,OpptWins,OpptAverage,OpptPointsAverage10,OpptAverage5,OpptPosTotalPointsAverage,OpptPosTotalPointsAverage10,OpptPosTotalPointsAverage5,opptPitchMean,opptPitchVar,opptPitchMean10,opptPitchMean5,opptPitchMeanHA,team_averageRuns,team_averageRuns10,team_averageRuns5,oppt_averageRuns,oppt_averageRuns10,oppt_averageRuns5
20160702,Joe Mauer,1B,408045,tex,18.6,0.2565517241,0,0.3178337842,0.0975232301,0.1404465469,0,0.1178743961,0.3730083469,0.6007092395,1,0.1804935947,0.5437853107,0.2412525355,0.0998835122,0.5437853107,0.1529051988,0.1206435125,0,0.1081081081,0.1126760563,0.1304347826,0.3068104546,0.2053445851,0.2307692308,0.7045232742,0.7398030942,0.4076923077
20160702,Jose Abreu,1B,547989,hou,12.2,0.1682758621,1,0.4126486626,0.2090047314,0.2808118054,0.1777777778,0.1557971014,0.4039640587,0.6910158364,0.6666666667,0.3289326842,0.3565375303,0,0.3621017144,0.3565375303,0.1100917431,0.6099193096,0.3722174126,0.6126126126,0.3943661972,0.5833326087,0.3355582133,0.4585091421,0.1538461538,0.53370214,0.9367088608,0.5769230769
20160702,Justin Bour,1B,571506,atl,3,0.0413793103,1,0.5474217509,0.6528489225,0.7239118044,0.8476190476,0.3951690821,0.3905846564,0.7269358353,0.0740740741,0.4872290722,0.5845888261,0.4306541582,0.7385315339,0.5845888261,0.4831804281,0,0,0,0.0281690141,0,0.3930537307,0.4585091421,0.3461538462,0,0.0253164557,0.1615384615
20160702,Logan Morrison,1B,489149,det,6.5,0.0896551724,0,0.2974110171,0.3312131682,0.4176937806,0.2728395062,0.2094202899,0.1385918296,0.5841510639,0.6296296296,0.457218275,0,0.2188133874,0.3322854911,0,0.1630988787,0.7150641522,0.9601560352,0.3153153153,0.0985915493,0.7173913043,0.3186781191,0.2053445851,0.4384615385,0.7040326103,0.6835443038,1
20160702,Mark Reynolds,1B,448602,lad,0,0,1,0.4821175561,0.2891159975,0.3721978092,0.4847222222,0.2710144928,0.3743697597,0.6115629641,0.7407407407,0.0417722718,0.1617231638,0.0726419878,0.0374171591,0.1617231638,0.127420999,0.5944206397,0.6557448846,0.4594594595,0.4084507042,0.7201086957,0.8760160766,0.964838256,0.3846153846,0.3726498336,0.2334739803,0.3153846154
20160702,Mark Teixeira,1B,407893,sdg,0,0,1,0,0.1796218912,0.2454775808,0.3092592593,0.2673913043,0.0402978208,0.4759191661,0.2962962963,0.5537419356,0.4089991929,0.8296146045,0.4662392591,0.4089991929,0.4118246687,0.7680970296,0.497209225,0.8378378378,0.7464788732,0.8447195652,0.3585564202,0.317862166,0.3153846154,0.4562987998,0.5886075949,0.6025641026
20160702,Marwin Gonzalez,1B,503556,chw,6.5,0.0896551724,0,0.441186152,0.2664183425,0.3469824668,0.4404761905,0.3004830918,0.6219309529,0.6285375231,0.5555555556,0.2917932324,0.2055084746,0.3652383367,0.3692472146,0.2055084746,0,0.901056234,0.5440351181,0.972972973,0.7464788732,1,0.53370214,0.9367088608,0.5769230769,0.3355582133,0.4585091421,0.1538461538
20160702,Mitch Moreland,1B,519048,min,3,0.0413793103,1,0.2572953788,0.1922005603,0.2607349868,0.0206349206,0.0652173913,0.2193752523,0.5753653763,0,0.6313098295,0.3700564972,0.4004817444,0.3556633639,0.3700564972,0.3486238532,0.4758723029,0.9822564893,0.4324324324,0.8309859155,0.3659413043,0.7045232742,0.7398030942,0.4076923077,0.3068104546,0.2053445851,0.2307692308
20160702,Paul Goldschmidt,1B,502671,sfo,0,0,0,0.8875101971,0.546074791,0.6290432639,0.5586419753,0.2528985507,0.8177866244,0.8709350581,0.962962963,0.2668274771,0.5061205273,0.5802484787,0.2493818457,0.5061205273,0.5188583078,0.6396619569,1,0.3063063063,0.0492957746,0.6739130435,0.5277474976,0.4866385373,0.1538461538,0.6274531387,0.6835443038,0.5923076923
20160702,Tommy Joseph,1B,571830,kan,0,0,0,0.3423210682,0.5269194785,0.6113965688,0.0433333333,0,0.280422883,0.6646726533,0.6296296296,0.2765276777,0.0946327684,0.2929766734,0,0.0946327684,0.003058104,0.674710908,0.5748459384,0.7477477477,0.6126760563,0.8206521739,0.0540431245,0.5991561181,0.5384615385,0.330324647,0.2334739803,0.1923076923
20160702,Wil Myers,1B,571976,nyy,12.2,0.1682758621,0,1,1,1,0.9236111111,1,1,1,0.5185185185,0.3180779142,0.2853107345,0.3904665314,0.038186079,0.2853107345,0.4148827727,0.4785525996,0.3419834391,0.1351351351,0.2394366197,0.5543478261,0.4562987998,0.5886075949,0.6025641026,0.3585564202,0.317862166,0.3153846154
20160702,Yonder Alonso,1B,475174,pit,3,0.0413793103,0,0.0281081391,0,0,0.3572222222,0.4,0.1146027961,0.4587155963,0.4814814815,0.5283052187,0,0.089418526,0.3888486206,0,0.2011552837,0.6635393187,0,0.5945945946,0.4929577465,0,0.3700555237,0.7848101266,0.7153846154,0.5885384897,0.5147679325,0.3846153846
20160703,Adam Lind,1B,452252,bal,9.5,0.2322738386,0,0.4127212253,0.8427926397,0.8776323806,0.4744318182,0.2862796834,0.649674138,0.4789479323,0.7692307692,0.3919059276,0.9559777934,0.7528772379,0.6109701262,0.9559777934,0.7184813754,0.4547005623,0.6845602375,0.736,0.7368421053,0.2859689008,0.7098996555,0.4925925926,0.5384615385,0.800457368,0.9375,0.7692307692
20160703,Adrian Gonzalez,1B,408236,col,3,0.0733496333,0,0.325873609,0.1906159139,0.2517212368,0.4241071429,0.4168865435,0.0991993657,0.4660702807,0.4230769231,0.7007670783,1,0.5015984655,0.8359242686,1,0.5186246418,0.6692196102,0.7287212282,0.496,0.8421052632,0.6587517426,0.3702739669,0.2851851852,0.4230769231,0.8651162573,0.7395833333,0.0865384615
20160703,Anthony Rizzo,1B,519203,nym,6.5,0.1589242054,1,0.9620717502,0.7193759993,0.7758019037,0.5880681818,0.380474934,0.8760563925,0.8658774373,0.6538461538,0.2320129964,0.3198060834,0.3639705882,0.1770349168,0.3198060834,0.2449856734,0.8953250938,0.6071574475,0.4,0.2105263158,0.9651474531,0.8786880335,0.4066666667,0.3846153846,0.1326194399,0.10625,0.2307692308
20160703,Billy Butler,1B,456714,pit,15.7,0.3838630807,0,0.0949369688,0.1206895543,0.1654922048,0.0096590909,0.1354441513,0.1550213696,0.3184058282,0.5,0.5162678926,0,0,0.3954130383,0,0.1499522445,0.5602813517,0.5309999593,0.312,0.2280701754,0.5024900804,0.3440055414,0.8066666667,0.6538461538,0.5835966752,0.4340277778,0.4711538462
20160703,Brandon Moss,1B,461235,mil,12.7,0.3105134474,0,0.7508315197,0.5585491393,0.6338406457,0.2990056818,0.3060686016,0.5106364463,0.8362545532,0.3461538462,0.5715479426,0.4623504574,0.4108455882,0.4982712068,0.4623504574,0.2428366762,0.4504773307,0.5375014055,0,0,0.418230563,0.8471469223,0.3444444444,0.3076923077,0.2601486446,0,0
20160703,Buster Posey,1B,457763,ari,9,0.2200488998,1,0.6679669856,0.4338111015,0.514842421,0.4595170455,0.4505277045,0.650902164,0.7338225841,0.4230769231,0.4764100578,0.2047853624,0.462915601,0.0902174041,0.2047853624,0.0878701051,0.6268859369,0.2974135886,0.504,0.5263157895,0.5603217158,0.6300715818,0.6466666667,0.8076923077,0.5319258162,0.5729166667,0.4711538462
20160703,C.J. Cron,1B,543068,bos,0,0,1,0.5486250838,0.8967048903,0.9204569591,0.9306006494,1,0.6005240867,0.7351403471,0.6538461538,0.3831282343,0.7895847994,1,0.4288326994,0.7895847994,1,0.3589746838,0.1819434576,0.064,0.0526315789,0.3646112601,0.473266437,0.5814814815,0.9038461538,1,0.3506944444,0.1826923077
20160703,Carlos Santana,1B,467793,tor,12.2,0.2982885086,1,0.7129306451,0.5554601268,0.6309960309,0.6627435065,0.4901055409,0.6888065907,0.3795693165,0.6923076923,0.2751118509,0.2822738291,0.285206202,0.0709727352,0.2822738291,0.3323782235,0.6638392131,0.4850996366,0.592,0.4210526316,0.6250487936,0.6845888872,0.5814814815,0.2307692308,0.6242983015,0.5173611111,0.6153846154
20160703,Chris Carter,1B,474892,stl,12.2,0.2982885086,1,0.5744261487,0.6395327207,0.7067661974,0.3941761364,0.2290237467,0.3332011835,0.5629847868,0.6153846154,0.1476571533,0.3848619908,0.1078964194,0.510916558,0.3848619908,0.2414040115,0.5648572231,0.3792383944,0.656,0.6315789474,0.5683646113,0.2601486446,0,0,0.8471469223,0.3229166667,0.3076923077
20160703,Chris Davis,1B,448801,sea,0,0,1,0.8302878495,0.7137100655,0.7709896014,0.8462752525,0.4633245383,0.9197625172,0.7364259696,0.6153846154,0.2530106691,0.4855735398,0.3096627238,0.306892841,0.4855735398,0.5838108883,0.6202871375,0.1371114525,0.48,0.7192982456,0.6342391421,0.800457368,1,0.7692307692,0.7098996555,0.4618055556,0.5384615385
20160703,Chris Johnson,1B,453400,atl,0,0,1,0,0.0120175357,0.0176388376,0,0.2506596306,0.263580808,0,0.0769230769,0.4758574554,0.544999609,0.3533008312,0.7448925298,0.544999609,0.314469914,0.5602813517,0.4046099041,0.488,0.5175438596,0.5126005362,0.3619748764,0.4037037037,0.2692307692,0,0.23125,0.4230769231
20160703,Daniel Descalso,1B,518614,lad,18.7,0.4572127139,1,0.7659289068,0.068380521,0.096723764,0.4076704545,0.3693931398,0.3285018082,0.7365545318,0.7692307692,0.0356010531,0.1165063727,0.0516703964,0.0380429684,0.1165063727,0.1088825215,0,0,0.064,0.0526315789,0,0.8651162573,0.7888888889,0.0865384615,0.3702739669,0.2673611111,0.4230769231
20160703,Eric Hosmer,1B,543333,phi,3,0.0733496333,1,0.6104655142,0.3200703499,0.3977836282,0.2591540404,0.1593667546,0.3664932604,0.5996893079,0.3846153846,0.50597085,0.2441942294,0.4239130435,0.6995849814,0.2441942294,0.2406876791,0.7098280934,1,0.832,0.8947368421,0.8471849866,0.3267185862,0.3148148148,0.2307692308,0.015006009,0.4895833333,0.375
20160703,Freddie Freeman,1B,518692,mia,12,0.293398533,0,0.570429379,0.474434212,0.5545709073,0.4840909091,0.3751978892,0.5763696842,0.3449753589,0.6153846154,0.3274541296,0.9458128079,0.8896659207,0.5450647578,0.9458128079,0.7163323782,0.5965314599,0.5559509775,0.648,0.4912280702,0.5624064343,0,0.2466666667,0.4230769231,0.3619748764,0.3784722222,0.2692307692
20160703,Hanley Ramirez,1B,434670,laa,25.2,0.6161369193,0,0.5534567952,0.1956851379,0.2577498054,0.5234375,0.2963940193,0.4355624746,0.5438932933,0.2692307692,0.4924054841,0.2821956369,0.5685741688,0.398042351,0.2821956369,0.2340019102,0.6306699523,0.8885795013,0.624,0.6842105263,0.5852160858,1,0.3740740741,0.1826923077,0.473266437,0.5451388889,0.9038461538
20160703,James Loney,1B,425766,chc,15.5,0.3789731051,0,0.3956802037,0.5451797746,0.6214939959,0.4767045455,0.3488126649,0.3595312228,0.5508570816,0.9615384615,0,0.8796622097,0.432544757,0.1725979514,0.8796622097,0.4004297994,0.8763205517,0.4498551988,0.6506666667,0.649122807,0.8284182306,0.1326194399,0.1133333333,0.2307692308,0.8786880335,0.38125,0.3846153846
20160703,Joe Mauer,1B,408045,tex,0,0,0,0.368414569,0.065418797,0.0927053704,0.0568181818,0.2031662269,0.3851747278,0.4985429612,1,0.2131420651,0.571272187,0.6675191816,0.1405273496,0.571272187,0.2851002865,0.8380475156,0.4586609779,0.904,1,1,0.3679646548,0.5222222222,0.7692307692,0.7104046655,0.6840277778,0.3461538462
20160703,Joey Votto,1B,458015,was,6,0.1466992665,1,0.6634637759,0.3863337244,0.4670850457,0.6051136364,0.342348285,0.5633352028,0.7701628455,0.8846153846,0.1109296523,0.676362499,0.4757033248,0.4322848748,0.676362499,0.6253581662,1,0.1342761283,0.064,0.0526315789,0.9785522788,0.4065329836,0.1133333333,0.1923076923,0.6093305377,0.5729166667,0.5769230769
20160703,John Jaso,1B,444379,oak,9,0.2200488998,1,0.3024268057,0.0153626954,0.0224966865,0.0494318182,0,0.2144597652,0.3839618599,0.3461538462,0.4297496604,0.1934474939,0.5348065857,0.4291558857,0.1934474939,0.3431232092,0.754902644,0.0749379616,0.704,0.8245614035,0.7828418231,0.5835966752,0.462962963,0.4711538462,0.3440055414,0.75625,0.6538461538
20160703,Jose Abreu,1B,547989,hou,15.5,0.3789731051,1,0.4454755745,0.1733163538,0.2309326731,0.2159090909,0.1778364116,0.4006072444,0.531412042,0.6538461538,0.3366424415,0.366643209,0.2816496164,0.3888397563,0.366643209,0.2597898758,0.5793745816,0.4937419508,0.496,0.4210526316,0.6568364611,0.3380157631,0.4333333333,0.3076923077,0.5383405721,1,0.8076923077
20160703,Jurickson Profar,1B,595777,min,6.2,0.1515892421,1,0.5326927552,0,0,0.0804924242,0.1649076517,0.2780850529,0.8825905292,0,0.6346044326,0.2843068262,0.5138267263,0.3620563711,0.2843068262,0.2893982808,0.417044118,0.5156959876,0.664,1,0.4332439678,0.7104046655,0.7296296296,0.3461538462,0.3679646548,0.4895833333,0.7692307692
20160703,Justin Smoak,1B,475253,cle,22.2,0.5427872861,0,0.369523262,0.1807624041,0.239921804,0.2613636364,0.246701847,0.4036047883,0.3641632741,0.8846153846,0.0490526631,0.2059582454,0.2770540281,0.1879054818,0.2059582454,0.3395415473,0.8182511176,0.673531937,1,0.9473684211,0.8412268097,0.6242983015,0.5518518519,0.6153846154,0.6845888872,0.5451388889,0.2307692308
20160703,Logan Morrison,1B,489149,det,3,0.0733496333,0,0.3259420468,0.299311631,0.375375937,0.2509469697,0.1266490765,0.1206559786,0.3590314978,0.6538461538,0.4490028007,0.0457424349,0.2225063939,0.3465516422,0.0457424349,0.2055873926,0.3237803835,0.1360128425,0.264,0.3859649123,0.3646112601,0.2903249963,0.2259259259,0.1153846154,0.6980679946,0.6006944444,1
20160703,Mark Teixeira,1B,407893,sdg,40.9,1,1,0.0290176433,0.1451064829,0.1962845972,0.205762987,0.0593667546,0,0.1603814013,0.3076923077,0.5379994591,0.2048858952,0.3345588235,0.4661853742,0.2048858952,0.0573065903,0.4204036987,0.2704191026,0.064,0.0526315789,0.5647892761,0.3260362064,0.0777777778,0.1923076923,0.4338522166,0.5625,0.5192307692
20160703,Miguel Cabrera,1B,408234,tam,9,0.2200488998,1,0.7523371522,0.6465326533,0.7129272788,0.3778409091,0.562005277,0.433038736,0.8758838654,0.2692307692,0.340820252,0.5390570021,0.2645859974,0.3474143855,0.5390570021,0.2242120344,0.6682651598,0.4768933187,0.504,0.649122807,0.8123324397,0.6980679946,0.6407407407,1,0.2903249963,0.2118055556,0.1153846154
20160703,Paul Goldschmidt,1B,502671,sfo,27.9,0.6821515892,0,0.8732804993,0.5412616402,0.6178581774,0.4453914141,0.1906332454,0.789108279,0.7817120206,0.9615384615,0.2744629301,0.4467902103,0.5319293478,0.2499481561,0.4467902103,0.409025788,0.4772251679,0.1328915014,0.4853333333,0.5964912281,0.529044504,0.5319258162,0.6111111111,0.4711538462,0.6300715818,0.60625,0.8076923077
20160703,Ryan Howard,1B,429667,kan,3,0.0733496333,0,0.1209433472,0.2177920544,0.2837198235,0.3082386364,0.1253298153,0.1277920671,0.2041461324,0.6538461538,0.2693174668,0.0570803034,0.1632832481,0,0.0570803034,0,0.5264954991,0.4966975528,0.176,0.1754385965,0.4530831099,0.015006009,0.5222222222,0.375,0.3267185862,0.2951388889,0.2307692308
20160703,Ryan Zimmerman,1B,475582,cin,6.2,0.1515892421,0,0.4517855432,0.4228574683,0.5039551798,0.2658279221,0.2908970976,0.4153628962,0.67958003,0.1538461538,1,0.763937759,0.8341592072,1,0.763937759,0.4785100287,0.4242426162,0.3732998577,0.48,0.5087719298,0.3699731903,0.6093305377,0.6111111111,0.5769230769,0.4065329836,0.10625,0.1923076923
20160703,Wil Myers,1B,571976,nyy,6,0.1466992665,0,1,1,1,1,0.7631926121,1,1,0.5,0.3147316047,0.3022910314,0.3787164322,0.0652233904,0.3022910314,0.3767908309,0.3167423681,0,0.064,0.0526315789,0.3217158177,0.4338522166,0.6,0.5192307692,0.3260362064,0.0729166667,0.1923076923
20160704,Adrian Gonzalez,1B,408236,bal,9,0.261627907,0,0.3429720491,0.2229279985,0.2967651073,0.3751857355,0.3806508355,0,0.5018948773,0.76,0.3727639914,1,0.7040019437,0.6207422579,1,0.6193265007,0.263609809,0.5541619205,0.5092592593,0.4824561404,0.261290154,0.3646358346,0.2745762712,0.4620689655,0.7748564651,1,0.5724137931
20160704,Anthony Rizzo,1B,519203,cin,12.4,0.3604651163,0,0.9640458476,0.7262758282,0.7858227562,0.5583622255,0.4671943712,0.7789118144,0.9639013249,0.12,1,0.5385638298,0.9167331922,1,0.5385638298,0.3243045388,0.2551971685,0.3370405017,0.2222222222,0.2105263158,0.696773744,0.8437764606,0.4576271186,0.3793103448,0.3824952647,0,0.324137931
20160704,Brandon Belt,1B,474832,col,0,0,0,0.6892285006,0.4153077636,0.5037535134,0.4279346211,0.5333333333,0.5016888171,0.7168295419,0.4,0.6601603653,0.8657746011,0.3820415813,0.8297115387,0.8657746011,0.3235724744,0.5643771643,0.0493365208,0.5432098765,0.5701754386,0.4451610031,0.6181202371,0.7016949153,0.6275862069,0.8195607405,0.6949152542,0
20160704,C.J. Cron,1B,543068,tam,3,0.0872093023,1,0.5477310812,0.8987488932,0.9236879415,0.8698790066,1,0.5930685072,0.2232620186,0.24,0.3165783654,0.4958111702,0.470445316,0.3580443105,0.4958111702,0.2730600293,0.5073260936,0.6660343693,0.6851851852,0.649122807,0.6696769873,0.4685294948,0.6610169492,1,0.2709568163,0.1220338983,0.2689655172
20160704,Chris Davis,1B,448801,lad,6.2,0.1802325581,1,0.826302031,0.7311255645,0.7898518628,0.7684992571,0.398240985,1,0.9309456195,0.8,0,0.1675531915,0,0.0714940438,0.1675531915,0.1808199122,0.4613171657,0.310432041,0.6388888889,0.7368421053,0.6193544391,0.7748564651,1,0.5724137931,0.3646358346,0.2745762712,0.4620689655
20160704,Chris Johnson,1B,453400,nym,18.9,0.5494186047,1,0,0.0522465676,0.0775588631,0,0.1671064204,0.1443449103,0,0.68,0.194961316,0.3238031915,0.2902016591,0.1834261443,0.3238031915,0.275988287,0.3950643094,0.5542043447,0.3518518519,0.298245614,0.4870971051,0.3623908036,0.4576271186,0.4068965517,0.1957380751,0.4271186441,0.7655172414
20160704,Dae-Ho Lee,1B,493193,hou,6.5,0.1889534884,1,0.4350291575,0.6875538619,0.7533036338,0.396731055,0.4459102902,0.0478865311,0.6023890613,0.64,0.3049431177,0.467087766,0.2806914026,0.4133278,0.467087766,0.3069790142,0.7042443052,0.3879014655,0.5925925926,0,0.7935478751,0.7169065763,0.6949152542,0.7103448276,0.5080440305,0.9661016949,0.5862068966
20160704,Edwin Encarnacion,1B,429665,kan,3,0.0872093023,0,0.9473155037,1,1,0.80653789,0.580474934,0.929449054,0.916251478,0.64,0.2548350153,0,0.3738155566,0,0,0,0.4474600127,0.8128930767,0.0185185185,0.0175438596,0.420276503,0.6787360725,0.9457627119,0.7379310345,0.3114592154,0.2440677966,0.324137931
20160704,Eric Hosmer,1B,543333,tor,18.7,0.5436046512,1,0.6188752597,0.3486951992,0.4356823352,0.2335809807,0.1477572559,0.3313263333,0.6266637022,0.72,0.2342298602,0.2619680851,0.2157509285,0.0903918754,0.2619680851,0.2920937042,0.7502532331,0.404453799,0.6111111111,0.5789473684,0.5483860978,0.3114592154,0.2440677966,0.324137931,0.6787360725,0.9457627119,0.7379310345
20160704,Freddie Freeman,1B,518692,phi,9.2,0.2674418605,1,0.5950532878,0.4900820215,0.5764641528,0.5408618128,0.5213720317,0.4538879507,0.7581227072,0.4,0.4589115068,0.0736369681,0.1794800597,0.6948513123,0.0736369681,0.0951683748,0.5662175214,0.4492862835,0.6111111111,0.4736842105,0.7064511571,0,0.1830508475,0.4896551724,0.0423029969,0.5593220339,0.5862068966
20160704,Hanley Ramirez,1B,434670,tex,27.9,0.8110465116,0,0.602091293,0.2459027471,0.3233076933,0.6404160475,0.436235708,0.4798932863,0.6107164152,1,0.1907976261,0.4022606383,0.4226510708,0.1333347483,0.4022606383,0.1581259151,0,0.0241447143,0.25,0.2368421053,0.2129030884,1,0.4576271186,0.4137931034,0.689225998,0.7322033898,0.3793103448
20160704,James Loney,1B,425766,mia,6.5,0.1889534884,0,0.4486225618,0.5491189218,0.6314557265,0.5372956909,0.5741424802,0.3978388036,0.4789744419,0.64,0.2891488544,0.8927027926,0.6021658394,0.5608023556,0.8927027926,0.5204978038,0.4447539516,0.6929200014,0.4444444444,0.2105263158,0.4731171141,0.1957380751,0.4271186441,0.7655172414,0.3623908036,0.4576271186,0.4068965517
20160704,Jedd Gyorko,1B,576397,pit,3.2,0.0930232558,0,0.4243984181,0.5149007705,0.5998257919,0.1575037147,0,0.3572827178,0.3900314297,0.52,0.4763160455,0.0526928191,0.141161362,0.420288251,0.0526928191,0.2210834553,0.3803414525,0.3053043689,0.212962963,0.1403508772,0.4427416498,0.8481338616,0.4881355932,0.4620689655,0.5795465237,0.593220339,0.6896551724
20160704,Joey Votto,1B,458015,chc,12.2,0.3546511628,1,0.6747905356,0.4083395743,0.4967866556,0.5709096913,0.5092348285,0.5809408425,0.7886731817,0.96,0.0191094344,0.8277925532,0.7634584013,0.198840106,0.8277925532,0.4128843338,0.6752903347,0.4249863917,0.8271604938,0.6228070175,0.8267278537,0.3824952647,0,0.324137931,0.8437764606,0.4576271186,0.3793103448
20160704,John Jaso,1B,444379,stl,18.7,0.5436046512,1,0.3311213888,0.052214563,0.0775132115,0.0493313522,0.1583113456,0.1636439288,0.435508484,0.64,0.1332179659,0.4308510638,0.2430321752,0.5273776898,0.4308510638,0.2920937042,0.6458446209,0.4787946121,0.5277777778,0.5,0.567740924,0.5795465237,0.593220339,0.6896551724,0.8481338616,0.4881355932,0.4620689655
20160704,Jonathan Lucroy,1B,518960,was,0,0,1,0.6272002145,0.3946469969,0.4829954274,0.2511144131,0.2453825858,0.3929436816,0.6126062395,0.92,0.0716586074,0.6815159574,0.4323348721,0.4359047147,0.6815159574,0.4985358712,1,0.8949741932,0.8981481481,0.850877193,1,0.2823860647,0.1186440678,0.2965517241,0.6378775049,0.8542372881,0.8206896552
20160704,Jose Abreu,1B,547989,nyy,6.5,0.1889534884,0,0.4800857966,0.2069389004,0.2779440153,0.1054977712,0.3039577836,0.4802359449,0.3736697962,0.52,0.2826853345,0.3251329787,0.3368505085,0.0713446228,0.3251329787,0.4070278184,0.5541830581,0.5249529147,0.1481481481,0.1578947368,0.7133627656,0.3338176826,0.3559322034,0.5448275862,0.3338176826,0.1220338983,0.4896551724
20160704,Jurickson Profar,1B,595777,bos,6.5,0.1889534884,1,0.5332126818,0.0339613318,0.0511246322,0.0846953938,0.1618293755,0.2196563624,0.8575658659,0.68,0.3589222182,0.7782579787,1,0.419039559,0.7782579787,1,0.6766389484,0.4323095312,0.5648148148,0.8947368421,0.7631337012,0.689225998,0.7322033898,0.3793103448,1,0.4576271186,0.4137931034
20160704,Logan Morrison,1B,489149,laa,28.4,0.8255813953,0,0.3415242308,0.3253333471,0.4109803723,0.2258543834,0.1952506596,0.0245612747,0.4021081141,0.24,0.4784140673,0.4035073138,0.4772829822,0.443562259,0.4035073138,0.4631527574,0.5614325929,0.2941121852,0,0,0.5961286477,0.2709568163,0.1220338983,0.2689655172,0.4685294948,0.6610169492,1
20160704,Mark Reynolds,1B,448602,sfo,3,0.0872093023,1,0.5100341846,0.2997130981,0.3833495174,0.3315644237,0.2192905306,0.3117091319,0.6496346677,1,0.2559941988,0.5811170213,0.5371906563,0.3014530511,0.5811170213,0.4377745242,0.2828025253,0.6007604892,0.4691358025,0.3245614035,0.4379029433,0.8195607405,0.6949152542,0,0.6181202371,0.7016949153,0.6275862069
20160704,Marwin Gonzalez,1B,503556,sea,9,0.261627907,0,0.4676050674,0.2607129474,0.3401198959,0.3023774146,0.1380826737,0.6053063123,0.4414609251,0.64,0.2185400759,0.5,0.2255388567,0.2982628444,0.5,0.39238653,0.3834950885,0.5323615362,0,0,0.420276503,0.5080440305,0.9661016949,0.5862068966,0.7169065763,0.6949152542,0.7103448276
20160704,Miguel Cabrera,1B,408234,cle,6,0.1744186047,1,0.765922649,0.6538153799,0.7244433552,0.4621099554,0.6024626209,0.4305871699,0.8915422785,0.88,0.0783169249,0.3503989362,0.7738710909,0.2287872316,0.3503989362,0.4875549048,0.9461909025,0.4363393349,0.7962962963,0.7543859649,0.9645148616,0.6830369743,0.6949152542,0.875862069,0.6470505222,0.4881355932,0.2689655172
20160704,Mike Napoli,1B,435063,det,34.4,1,0,0.646477646,0.3491785036,0.4361885893,0.2314677233,0.1737906772,0.9394473407,0.5265939708,0.68,0.4021317649,0.010056516,0.1557738364,0.3441583182,0.010056516,0.140556369,0.637991449,0.3193015279,0.6111111111,0.7894736842,0,0.6470505222,0.4881355932,0.2689655172,0.6830369743,0.6949152542,0.875862069
20160704,Paul Goldschmidt,1B,502671,sdg,12.7,0.3691860465,0,0.914002279,0.5742292065,0.654260716,0.5464751527,0.4995602463,0.92367281,0.8371820396,0.28,0.5181878342,0.4726443769,0.3641317552,0.5453588549,0.4726443769,0.4358223524,0.2198623118,0.2212050029,0.4166666667,0.4210526316,0.3677416982,0.5189306883,0.5593220339,0.5862068966,0.4195370457,0.4957627119,0.4482758621
20160704,Rob Refsnyder,1B,608701,chw,6,0.1744186047,1,0.3270996716,0.0035518914,0.0054801641,0.1475978207,0.2673702726,0.5808307022,0.2188659033,0.6,0.2330295283,0.1551695479,0.0815313596,0.3746600837,0.1551695479,0.0475841874,0.2883235966,1,0.5462962963,0.7719298246,0.4860209768,0.3338176826,0.1220338983,0.4896551724,0.3338176826,0.3559322034,0.5448275862
20160704,Ryan Zimmerman,1B,475582,mil,0,0,0,0.4697097661,0.440508369,0.5286683226,0.2540861813,0.4160070361,0.3984629317,0.4761144405,0.32,0.548669345,0.5703125,0.6399639027,0.5159273183,0.5703125,0.2972181552,0.6647605475,0.4867955571,1,1,0.538064169,0.6378775049,0.8542372881,0.8206896552,0.2823860647,0.1186440678,0.2965517241
20160704,Tommy Joseph,1B,571830,atl,15.7,0.4563953488,0,0.3618741202,0.5323254491,0.6160142421,0.0136701337,0,0.1611718922,0.455619448,0.04,0.4565178108,0.289893617,0.5060567144,0.7330735178,0.289893617,0.2774524158,0.0196314574,0,0.2222222222,0.2105263158,0,0.0423029969,0.5593220339,0.5862068966,0,0.1830508475,0.4896551724
20160704,Wil Myers,1B,571976,ari,6.2,0.1802325581,1,1,0.9939112027,0.9954971505,1,0.6842568162,0.6273588369,1,0.4,0.4382290685,0.200049867,0.400367915,0.1027073163,0.200049867,0.1556857003,0.5594685638,0.4434743443,0.5740740741,0.4210526316,0.5903221998,0.4195370457,0.4957627119,0.4482758621,0.5189306883,0.5593220339,0.5862068966
20160704,Yonder Alonso,1B,475174,min,3,0.0872093023,1,0.0980494671,0,0,0.3576027737,0.471416007,0.1892209413,0.2260209599,0,0.5910431122,0.2838264628,0.2484467738,0.3664118897,0.2838264628,0.1149341142,0.387702881,0.4271212279,0.2037037037,0.1929824561,0.3822578179,0.3338176826,0.8237288136,0.4068965517,0.3681054278,0.6271186441,0.7931034483
20160705,Adrian Gonzalez,1B,408236,bal,9.5,0.2004219409,0,0.3011729096,0.2002364919,0.2651813461,0.3878275109,0.4020060181,0,0.4454090266,0.7307692308,0.3772615497,1,0.8635680281,0.621066905,1,0.7661596958,0.7644688703,0.7380580928,0.1052631579,0.1052631579,0.6802387755,0.3712023697,0.296875,0.724137931,0.7488309056,0.90625,0.4482758621
