date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,deviationPoints,mean10Day,mean5Day,OpptAverage,OpptAverage5
20160603,Brandon Crawford,SS,543063,stl,12.5,0.2228163993,1,0.5118135015,0.5954204559,0.4782370154,0.3615384615,0.3829216059,0.1622160835
20160603,Carlos Correa,SS,621043,oak,21.9,0.3903743316,0,0.5786538776,0.6869969429,0.1743477201,0.5602564103,0.4629948019,0.1557704113
20160603,Chase d'Arnaud,SS,488818,lad,0,0,1,0.3330941681,0.0869128563,0,0.0769230769,0.1414549074,0.1716160221
20160603,Corey Seager,SS,608369,atl,56.1,1,0,0.6714877333,0.6118392241,0.426318784,0.5364102564,0.5360583777,0.3229742173
20160603,Danny Espinosa,SS,457787,cin,0,0,1,0.2180934758,0.1751145917,0.4507030805,0.7217948718,1,0.8532458564
20160603,Darwin Barney,SS,446381,bos,3,0.0534759358,1,0.2570774014,0.2908851101,0.1969902811,0.4025641026,0.4184136177,0.5674493554
20160603,Didi Gregorius,SS,544369,bal,12.2,0.2174688057,1,0.1920244704,0.2796339754,0.1694708608,0,0.4453338716,0.5748158379
20160603,Eduardo Nunez,SS,456488,tam,3,0.0534759358,0,0.8433719774,0.6672831572,0.643339023,0.4574358974,0.2808865191,0.6176335175
20160603,Elvis Andrus,SS,462101,sea,9,0.1604278075,0,0.3499616077,0,0.2670080468,0.5025641026,0.3038860993,0.7914364641
20160603,Francisco Lindor,SS,596019,kan,9.7,0.1729055258,0,0.6998854525,0.5250964029,0.552304316,0.3343589744,0.3330612956,0.3802946593
20160603,Gregorio Petit,SS,463610,pit,21.9,0.3903743316,1,0.0709313596,0.0074766399,0.0088828509,0.1914529915,0.5619554621,0.0766574586
20160603,Javier Baez,SS,595879,ari,16.2,0.2887700535,0,0.2913661367,0.5185952135,0.5285296269,0.6188034188,0.6228460256,0.5355662983
20160603,Jonathan Villar,SS,542340,phi,22.2,0.3957219251,1,0.8240247725,0.7291570514,1,0.7815384615,0.37007209,0.7224907919
20160603,Jose Iglesias,SS,578428,chw,15.4,0.2745098039,0,0.0756139622,0.0354233027,0.092355523,0.2743589744,0.1920690938,0.2530693677
20160603,Luis Sardinas,SS,596143,tex,6.5,0.1158645276,1,0,0.0188538729,0.1384679695,0.1615384615,0.2813695679,0.138121547
20160603,Manny Machado,SS,592518,nyy,3.5,0.0623885918,0,1,1,0.685442575,0.4758974359,0.3401297245,0.3372467772
20160603,Marcus Semien,SS,543760,hou,21.7,0.3868092692,1,0.3640597661,0.5185242271,0.3273591807,0.4384615385,0.5106127788,0.2687615101
20160603,Nick Ahmed,SS,605113,chc,0,0,1,0.105006105,0.2290813565,0.0329188003,0.2427350427,0,0.0409760589
20160603,Sean Rodriguez,SS,446481,laa,9,0.1604278075,0,0.7593620583,0.3692467269,0.524262375,0.4051282051,0.4904311571,0.3947206875
20160603,Trevor Story,SS,596115,sdg,3,0.0534759358,1,0.9272056695,0.9549458514,0.3824270503,0.4984615385,0.6337904427,0.9319751381
20160603,Tyler Saladino,SS,573135,det,0,0,1,0.5045756077,0.9019004082,0.8931967813,0.9247863248,0.5702941593,0.2318139963
20160603,Xander Bogaerts,SS,593428,tor,9.2,0.1639928699,0,0.9496368465,0.5218022718,0.713240673,0.5425641026,0.2883243804,0.0058317986
20160603,Zack Cozart,SS,446359,was,25.2,0.449197861,0,0.643517994,0.4281063181,0.4389173372,1,0.1341557828,0.1448741559
20160603,Adrian Gonzalez,1B,408236,atl,3,0.1204819277,0,0.4994116062,0.3595572095,0.5439049587,0.3621169916,0.5360583777,0.3229742173
20160603,Albert Pujols,1B,405395,pit,9,0.3614457831,1,0.6360323829,0.5688675411,0.6623376623,0.6592386258,0.5619554621,0.0766574586
20160603,Anthony Rizzo,1B,519203,ari,15.5,0.6224899598,0,0.9588691497,1,0.4393078512,0.5749303621,0.6228460256,0.5355662983
20160603,Brandon Belt,1B,474832,stl,6.5,0.2610441767,1,0.7487062426,0.6040714962,0.8468491736,0.9894150418,0.3829216059,0.1622160835
20160603,Carlos Santana,1B,467793,kan,3,0.1204819277,0,0.6758871985,0.6406802893,0.3560606061,0.2919220056,0.3330612956,0.3802946593
20160603,Chris Carter,1B,474892,phi,6,0.2409638554,1,0.6917100282,0.8305836646,0.2132231405,0.2640668524,0.37007209,0.7224907919
20160603,Chris Davis,1B,448801,nyy,24.9,1,0,0.7202932044,0.8163252649,0.3464876033,0.3286908078,0.3401297245,0.3372467772
20160603,Dae-Ho Lee,1B,493193,tex,9.2,0.3694779116,1,0.4986459855,0.8729150566,0.7396694215,0.8830083565,0.2813695679,0.138121547
20160603,Daniel Murphy,1B,502517,cin,0,0,1,1,0.7030702336,0.8274793388,1,1,0.8532458564
20160603,Eric Hosmer,1B,543333,cle,6,0.2409638554,1,0.8553260269,0.4897151003,1,0.861281337,0.2508584426,0.5211786372
20160603,Freddie Freeman,1B,518692,lad,9.2,0.3694779116,1,0.4928896514,0.4641631007,0.2894628099,0.3275766017,0.1414549074,0.1716160221
20160603,Hanley Ramirez,1B,434670,tor,6.5,0.2610441767,0,0.6602912195,0.305930479,0.2803030303,0.1323119777,0.2883243804,0.0058317986
20160603,Joe Mauer,1B,408045,tam,6.2,0.2489959839,0,0.5255844948,0.2679297894,0.7809917355,0.3857938719,0.2808865191,0.6176335175
20160603,Joey Votto,1B,458015,was,12,0.4819277108,0,0.6185790645,0.4080543425,0.8106060606,0.8891364903,0.1341557828,0.1448741559
20160603,John Jaso,1B,444379,laa,0,0,0,0.5219832414,0.1997304374,0.2280991736,0.0835654596,0.4904311571,0.3947206875
20160603,Jose Abreu,1B,547989,det,12.5,0.5020080321,1,0.4275708554,0.2282002432,0.2688533058,0.221448468,0.5702941593,0.2318139963
20160603,Justin Bour,1B,571506,nym,6,0.2409638554,0,0.5164254016,0.7598248111,0.2771546635,0.2636954503,0.308889554,0.3258133824
20160603,Justin Smoak,1B,475253,bos,9.2,0.3694779116,1,0.5102862571,0.341050662,0.492768595,0.3997214485,0.4184136177,0.5674493554
20160603,Logan Morrison,1B,489149,min,24.7,0.9919678715,1,0.3042491954,0.4154998276,0.6365702479,0.4278551532,0.6179497117,0.5577808471
20160603,Mark Reynolds,1B,448602,sdg,0,0,1,0.4752236605,0.3224743676,0.3140495868,0.3008356546,0.6337904427,0.9319751381
20160603,Mark Teixeira,1B,407893,bal,0,0,1,0.1051027208,0.2685964549,0,0,0.4453338716,0.5748158379
20160603,Matt Adams,1B,571431,sfo,6,0.2409638554,0,0.6138435582,0.6618553891,0.5472255018,0.2646239554,0.3320837158,0
20160603,Miguel Cabrera,1B,408234,chw,9.5,0.3815261044,0,0.8763097078,0.9049328481,0.4242424242,0.4300835655,0.1920690938,0.2530693677
20160603,Mitch Moreland,1B,519048,sea,0,0,0,0.2990316315,0.2080647428,0.4005681818,0.3579387187,0.3038860993,0.7914364641
20160603,Paul Goldschmidt,1B,502671,chc,6,0.2409638554,1,0.8943868653,0.8104462451,0.6588842975,0.5727019499,0,0.0409760589
20160603,Tommy Joseph,1B,571830,mil,6,0.2409638554,0,0.5574570047,0.4475328362,0.3708677686,0.3751160631,0.6153993103,0.3446132597
20160603,Tyler White,1B,643603,oak,9.7,0.3895582329,0,0.3821014873,0.6769593177,0.2995867769,0.3008356546,0.4629948019,0.1557704113
20160603,Wil Myers,1B,571976,col,3.2,0.1285140562,0,0.7172874339,0.7941244513,0.7252066116,0.6919220056,0.7611007627,1
20160603,Yonder Alonso,1B,475174,hou,6,0.2409638554,1,0,0,0.173553719,0.2024141133,0.5106127788,0.2687615101
20160603,Alex Avila,C,488671,det,6,0.1570680628,1,0.2682447414,0.050639521,0.3160621762,0.1826484018,0.5702941593,0.2318139963
20160603,Austin Romine,C,519222,bal,18.7,0.4895287958,1,0.3165577995,0.1937421266,0.3595854922,0.1887366819,0.4453338716,0.5748158379
20160603,Bobby Wilson,C,435064,sea,0,0,0,0.6585965123,0.9341153721,0.4805699482,0.3774733638,0.3038860993,0.7914364641
20160603,Buster Posey,C,457763,stl,6.2,0.1623036649,1,0.9249595493,1,1,0.800608828,0.3829216059,0.1622160835
20160603,Cameron Rupp,C,519237,mil,30.9,0.8089005236,0,0.4891472404,0.2502839926,0.2089810017,0.2283105023,0.6153993103,0.3446132597
20160603,Carlos Perez,C,542208,pit,12.2,0.3193717277,1,0.3918858992,0.5575744192,0.2366148532,0.2475900558,0.5619554621,0.0766574586
20160603,Chris Stewart,C,455755,laa,0,0,0,0.6304308743,0.3641859929,0.3143350604,0,0.4904311571,0.3947206875
20160603,Christian Vazquez,C,543877,tor,0,0,0,0.5232216696,0.3066839181,0.4848260548,0.499238965,0.2883243804,0.0058317986
20160603,Derek Norris,C,519083,col,3,0.0785340314,0,0.492275424,0.698707977,0.6935603257,0.8888888889,0.7611007627,1
20160603,Drew Butera,C,460077,cle,18.7,0.4895287958,1,0.7223946785,0.5651068463,0.5405872193,0.7622526636,0.2508584426,0.5211786372
20160603,Evan Gattis,C,594828,oak,38.2,1,0,0.7714628154,0.7802779958,0.5221646517,0.6712328767,0.4629948019,0.1557704113
20160603,Hank Conger,C,474233,min,3,0.0785340314,1,0.2277221789,0.6961652354,0.6981865285,0.1826484018,0.6179497117,0.5577808471
20160603,James McCann,C,543510,chw,37.4,0.9790575916,0,0.1620662791,0.1452893283,0.2300518135,0.2577371892,0.1920690938,0.2530693677
20160603,Jeff Mathis,C,425772,nym,0,0,0,0.0669143645,0.1477449943,0.0777202073,0.1826484018,0.308889554,0.3258133824
20160603,Jonathan Lucroy,C,518960,phi,6,0.1570680628,1,1,0.9524969356,0.8970207254,1,0.37007209,0.7224907919
20160603,Jose Lobaton,C,446653,cin,0,0,1,0.2619644034,0.388550611,0,0,1,0.8532458564
20160603,Josh Thole,C,489365,bos,0,0,1,0,0,0.0777202073,0,0.4184136177,0.5674493554
20160603,Kurt Suzuki,C,435559,tam,6,0.1570680628,0,0.2831545514,0.2851371903,0.1937823834,0.5692541857,0.2808865191,0.6176335175
20160603,Matt Wieters,C,446308,nyy,10,0.2617801047,0,0.7147599928,0.7319622344,0.4159881569,0.4606798579,0.3401297245,0.3372467772
20160603,Miguel Montero,C,471083,ari,9.2,0.2408376963,0,0.789944268,0.6692869703,0.4601036269,0.7042110604,0.6228460256,0.5355662983
20160603,Nick Hundley,C,460026,sdg,0,0,1,0.8500389525,0.7330055947,0,0,0.6337904427,0.9319751381
20160603,Ramon Cabrera,C,541608,was,6.2,0.1623036649,0,0.3875232217,0.0364423601,0.4196891192,0.803652968,0.1341557828,0.1448741559
20160603,Rene Rivera,C,425784,mia,22.2,0.5811518325,1,0.4686282735,0.2619793284,0.3238341969,0.5631659056,0.2622487658,0.2613950276
20160603,Stephen Vogt,C,519390,hou,18.2,0.4764397906,1,0.5476119135,0.5683583541,0.4283246978,0.7590055809,0.5106127788,0.2687615101
20160603,Steve Clevenger,C,502182,tex,15.2,0.3979057592,1,0.4001318392,0.5044415073,0.3937823834,0.5479452055,0.2813695679,0.138121547
20160603,Tyler Flowers,C,452095,lad,6.2,0.1623036649,1,0.5647510038,0.5608484695,0.5621761658,0.2739726027,0.1414549074,0.1716160221
20160603,Welington Castillo,C,456078,chc,6,0.1570680628,1,0.8418169833,0.9518919741,0.2392055268,0.5692541857,0,0.0409760589
20160603,Yadier Molina,C,425877,sfo,3,0.0785340314,0,0.5597171451,0.2994388494,0.1418393782,0.1258244546,0.3320837158,0
20160603,Yan Gomes,C,543228,kan,18.7,0.4895287958,0,0.5697608917,0.8758205065,0.3298791019,0.0456621005,0.3330612956,0.3802946593
20160603,Yasmani Grandal,C,518735,atl,6,0.1570680628,0,0.5246479295,0.4261861692,0.4283246978,0.1826484018,0.5360583777,0.3229742173
20160527,Aaron Hill,2B,431094,cin,43.4,0.9774774775,0,0.2177768444,0.990914643,0.3108195659,0.3505834602,1,0.5028571429
20160527,Ben Zobrist,2B,450314,phi,12.2,0.2747747748,0,0.841063157,0.7081824952,0.7573696145,0.6590563166,0.2333934148,0.6112380952
20160527,Brandon Phillips,2B,408252,mil,6.2,0.1396396396,1,0.3313264961,0.6591855722,0,0.2846270928,0.7218771206,0.3207619048
20160527,Brett Lawrie,2B,543434,kan,3,0.0675675676,1,0.3801323112,0.6014179903,0.2777777778,0.6517503805,0.3275460934,0.728952381
20160527,Brian Dozier,2B,572821,sea,12.7,0.286036036,1,0.2444024409,0.4253632343,0.0090702948,0.4246575342,0.1340717108,0.488
20160527,Cesar Hernandez,2B,514917,chc,6,0.1351351351,1,0,0,0.0515873016,0.1131405378,0,0.4205714286
20160527,Chase Utley,2B,400284,nym,26,0.5855855856,1,0.4586323171,0.245130159,0.4974084872,0.5413495687,0.2194579532,0.5118095238
20160527,Daniel Murphy,2B,502517,stl,6,0.1351351351,0,0.7156008261,0.6893506354,0.6394557823,0.6149162861,0.3953058934,0.7890952381
20160527,Derek Dietrich,2B,518618,atl,3,0.0675675676,1,0.3850793984,0.3037186685,0.2577947846,0.3759512938,0.6267932485,0.6483809524
20160527,DJ LeMahieu,2B,518934,sfo,3,0.0675675676,0,0.3454560304,0.2056163042,0.0218253968,0.2389649924,0.3975292053,0.26
20160527,Dustin Pedroia,2B,456030,tor,9.2,0.2072072072,1,0.5952139265,0.6750560699,0.4019274376,0.4581430746,0.2781131662,0.4436190476
20160527,Gordon Beckham,2B,493596,mia,9.2,0.2072072072,0,0.2065642246,0.236194352,0.3195659216,0.098934551,0.2613051902,0.6652380952
20160527,Ian Kinsler,2B,435079,oak,21.2,0.4774774775,1,0.7738924475,0.7449563332,0.9002267574,0.0441400304,0.5643747947,0.8577142857
20160527,Jason Kipnis,2B,543401,bal,3,0.0675675676,0,0.4976372992,0.358276573,0.5090702948,0.3378995434,0.3650387356,0.6293333333
20160527,Jean Segura,2B,516416,sdg,0,0,0,0.6338805465,0.6598400322,0.4609653385,0.4195839675,0.5708149993,0.723047619
20160527,Jed Lowrie,2B,476704,det,15.5,0.3490990991,0,0.1602786237,0.0985124989,0.0804988662,0.2207001522,0.672790004,0.7365714286
20160527,Joe Panik,2B,605412,col,6,0.1351351351,1,0.4607208279,0.4318058713,0.1685090703,0.163876205,0.6804702481,0.6328095238
20160527,Johnny Giavotella,2B,543213,hou,12,0.2702702703,0,0.1702661393,0.4751033853,0.4659863946,0.5190258752,0.6123245535,0.4904761905
20160527,Jonathan Schoop,2B,570731,cle,13,0.2927927928,1,0.2813655827,0.7634747133,0.246031746,0.4748858447,0.1734043931,0.4088095238
20160527,Jose Altuve,2B,514888,laa,3,0.0675675676,1,1,0.8850026041,0.0736961451,0,0.5367197983,0.7573333333
20160527,Josh Harrison,2B,543281,tex,6,0.1351351351,1,0.3303930834,0.2923194527,0.3764172336,1,0.3086723022,0.6192380952
20160527,Kolten Wong,2B,543939,was,0,0,1,0.0484207824,0.1195328601,0.0447845805,0.0745814307,0.1062002371,0.564952381
20160527,Neil Walker,2B,435522,lad,15.7,0.3536036036,0,0.3943551869,0.590998359,0.1632653061,0.5114155251,0.1398895428,0
20160527,Robinson Cano,2B,429664,min,12.2,0.2747747748,0,0.8311223121,1,1,0.9147640791,0.6962260428,0.9664761905
20160527,Starlin Castro,2B,516770,tam,0,0,1,0.2357333707,0.4746102409,0.2800453515,0.2846270928,0.2301877059,0.7605238095
20160527,Yangervis Solarte,2B,500208,ari,44.4,1,1,0.5138086737,0.7791668023,0.7335600907,0.6103500761,0.6325972264,1
20160527,Aaron Sanchez,P,592717,bos,29,0.5070422535,0,0.7017530364,0.3660553286,0.6777777778,0.8387096774,0.2473380648,0.4864012613
20160527,Adam Conley,P,543045,atl,16,0.323943662,1,0.3868663968,0.6821393863,0.4333333333,0.1290322581,0.582449261,0.6708711076
20160527,Chris Archer,P,502042,nyy,42,0.6901408451,0,0.4777327935,0.5742554317,0.4555555556,0.4516129032,0.2709602033,0.4550650374
20160527,Cole Hamels,P,430935,pit,14,0.2957746479,0,0.9086801619,0.4654676703,0.9777777778,0.8306451613,0.6665133972,0.4590559716
20160527,Felix Hernandez,P,433587,min,18,0.3521126761,0,0.7017530364,0.2537350875,0.8666666667,0.7903225806,0.6601319783,1
20160527,Jacob deGrom,P,594798,lad,39,0.6478873239,0,0.4684777328,0.1142882476,0.4,0.4516129032,0.0376922294,0
20160527,Jaime Garcia,P,448802,was,39,0.6478873239,1,0.5488097166,1,0,0.1209677419,0,0.5845486795
20160527,Jon Lester,P,452657,phi,49,0.7887323944,0,0.7197489879,0.4068435303,0.3666666667,0,0.1423061216,0.6324398896
20160527,Jon Niese,P,477003,tex,33,0.5633802817,1,0.3508785425,0.0921860946,0.7222222222,0.5483870968,0.2265295579,0.6407173827
20160527,Masahiro Tanaka,P,547888,tam,45,0.7323943662,1,0.557805668,0,0.6555555556,0.7419354839,0.1387195142,0.7869038234
20160527,Matt Cain,P,430912,col,5,0.1690140845,1,0.1214574899,0.2864758745,0.7555555556,0.7419354839,0.6425040986,0.6547595585
20160527,Matt Shoemaker,P,533167,hou,64,1,0,0.0455465587,0.9296574754,0.9333333333,1,0.5662614127,0.5074891604
20160527,Max Scherzer,P,453286,stl,24,0.4366197183,0,1,0.8948854848,1,0.8467741935,0.3234568506,0.8164662988
20160527,Mike Fiers,P,571666,laa,-7,0,1,0.3744939271,0.0898367543,0.6555555556,0.5967741935,0.4816733894,0.7836026803
20160527,Mike Wright,P,605541,cle,17,0.338028169,1,0.2371295547,0.0446297388,0.6333333333,0.3709677419,0.0751892749,0.4229897517
20160527,Robbie Ray,P,592662,sdg,23,0.4225352113,0,0.4363481781,0.2143484781,0.7222222222,0.5,0.5198197421,0.7481277099
20160527,Tyler Chatwood,P,543022,sfo,42,0.6901408451,0,0.5353117409,0.5174126491,0.5555555556,0.4032258065,0.3259443338,0.2690185258
20160527,Williams Perez,P,554234,mia,21,0.3943661972,0,0.134951417,0.4372793919,0.4666666667,0.7580645161,0.1735343414,0.6883129681
20160527,Zach Davies,P,605200,cin,35,0.5915492958,0,0,0.0863602431,0.4777777778,0.3709677419,1,0.5202995664
20160527,Adam Duvall,LF,594807,mil,28.7,0.7777777778,1,0.4178277346,0.5807905433,0.073964497,0.3651785714,0.7218771206,0.3207619048
20160527,Blake Swihart,LF,596119,tor,0,0,1,0.1413796051,0.3471956382,0.2562130178,0.4428571429,0.2781131662,0.4436190476
20160527,Brett Gardner,LF,458731,tam,9.2,0.2493224932,1,0.5054990455,0.5844647501,0.2536982249,0.1133928571,0.2301877059,0.7605238095
20160527,Coco Crisp,LF,424825,det,6,0.162601626,0,0.6008775679,0.673911637,0.3376068376,0.5303571429,0.672790004,0.7365714286
20160527,Colby Rasmus,LF,458675,laa,9.2,0.2493224932,1,0.4237684133,0.780469888,0,0.0553571429,0.5367197983,0.7573333333
